# of Solutions,avg. Solution Length,Time (micro-seconds),Median Solution Length, Median Set Value,Sum of Set,Target Value,SpecificSolutionLength,SpecificSolutionMedian,Occurence
0,0.0000,25,0,694,0,0,0,0,
0,0.0000,18,0,678,0,0,0,0,
0,0.0000,33,0,845,0,0,0,0,
0,0.0000,21,0,645,0,0,0,0,
0,0.0000,18,0,365,0,0,0,0,
0,0.0000,39,0,488,0,0,0,0,
0,0.0000,21,0,236,0,0,0,0,
0,0.0000,27,0,332,0,0,0,0,
0,0.0000,19,0,686,0,0,0,0,
0,0.0000,29,0,512,0,0,0,0,
0,0.0000,33,0,422,0,0,0,0,
0,0.0000,18,0,369,0,0,0,0,
0,0.0000,11,0,500,0,0,8,325,
0,0.0000,33,0,274,0,0,0,0,
0,0.0000,31,0,620,0,0,0,0,
0,0.0000,45,0,413,0,0,0,0,
0,0.0000,30,0,598,0,0,0,0,
0,0.0000,30,0,468,0,0,0,0,
0,0.0000,114,0,195,0,0,0,0,
0,0.0000,57,0,348,0,0,0,0,
0,0.0000,77,0,435,0,0,0,0,
0,0.0000,113,0,394,0,0,0,0,
0,0.0000,86,0,286,0,0,0,0,
0,0.0000,86,0,528,0,0,0,0,
0,0.0000,182,0,304,0,0,0,0,
0,0.0000,185,0,728,0,0,0,0,
0,0.0000,191,0,733,0,0,0,0,
0,0.0000,186,0,577,0,0,0,0,
0,0.0000,157,0,409,0,0,0,0,
0,0.0000,162,0,542,0,0,0,0,
0,0.0000,376,0,407,0,0,0,0,
0,0.0000,348,0,341,0,0,0,0,
0,0.0000,75,0,509,0,0,11,384,
0,0.0000,339,0,513,0,0,0,0,
0,0.0000,324,0,383,0,0,0,0,
0,0.0000,112,0,478,0,0,11,691,
0,0.0000,646,0,656,0,0,0,0,
0,0.0000,780,0,315,0,0,0,0,
0,0.0000,181,0,457,0,0,12,551,
0,0.0000,718,0,710,0,0,0,0,
0,0.0000,99,0,311,0,0,12,249,
0,0.0000,578,0,669,0,0,0,0,
0,0.0000,607,0,446,0,0,13,490,
0,0.0000,132,0,352,0,0,13,268,
0,0.0000,577,0,301,0,0,13,201,
0,0.0000,342,0,328,0,0,13,458,
0,0.0000,1013,0,569,0,0,0,0,
0,0.0000,56,0,358,0,0,13,324,
0,0.0000,68,0,663,0,0,14,387,
0,0.0000,1048,0,360,0,0,14,255,
0,0.0000,2075,0,583,0,0,0,0,
0,0.0000,62,0,679,0,0,14,327,
0,0.0000,431,0,548,0,0,14,335,
0,0.0000,52,0,426,0,0,14,269,
0,0.0000,2666,0,656,0,0,15,199,
0,0.0000,1142,0,488,0,0,15,333,
0,0.0000,144,0,482,0,0,15,372,
0,0.0000,557,0,585,0,0,15,573,
0,0.0000,3649,0,365,0,0,0,0,
0,0.0000,1876,0,481,0,0,15,691,
0,0.0000,222,0,473,0,0,16,351,
0,0.0000,186,0,405,0,0,16,405,
0,0.0000,507,0,573,0,0,16,287,
0,0.0000,161,0,268,0,0,16,256,
0,0.0000,822,0,658,0,0,16,442,
0,0.0000,571,0,567,0,0,16,418,
0,0.0000,1641,0,164,0,0,17,284,
0,0.0000,143,0,706,0,0,17,706,
0,0.0000,357,0,408,0,0,17,207,
0,0.0000,78,0,568,0,0,17,466,
0,0.0000,1123,0,414,0,0,17,211,
0,0.0000,86,0,478,0,0,17,317,
0,0.0000,293,0,549,0,0,18,331,
0,0.0000,108,0,664,0,0,18,563,
0,0.0000,323,0,301,0,0,18,301,
0,0.0000,714,0,378,0,0,18,344,
0,0.0000,180,0,554,0,0,18,477,
0,0.0000,413,0,663,0,0,18,474,
0,0.0000,134,0,510,0,0,19,298,
0,0.0000,2387,0,436,0,0,19,365,
0,0.0000,211,0,357,0,0,19,166,
0,0.0000,593,0,473,0,0,19,453,
0,0.0000,1022,0,444,0,0,19,346,
0,0.0000,561,0,311,0,0,19,267,
0,0.0000,232,0,566,0,0,20,325,
0,0.0000,473,0,635,0,0,20,215,
0,0.0000,399,0,568,0,0,20,327,
0,0.0000,192,0,498,0,0,20,271,
0,0.0000,230,0,567,0,0,20,219,
0,0.0000,264,0,688,0,0,20,384,
0,0.0000,1187,0,556,0,0,21,203,
0,0.0000,455,0,488,0,0,21,200,
0,0.0000,756,0,388,0,0,21,293,
0,0.0000,11,0,893,0,0,0,0,
0,0.0000,29,0,353,0,0,0,0,
0,0.0000,14,0,375,0,0,0,0,
0,0.0000,13,0,372,0,0,0,0,
0,0.0000,14,0,144,0,0,0,0,
0,0.0000,13,0,500,0,0,0,0,
0,0.0000,10,0,555,0,0,0,0,
0,0.0000,14,0,694,0,0,0,0,
0,0.0000,17,0,678,0,0,0,0,
0,0.0000,13,0,845,0,0,0,0,
0,0.0000,12,0,645,0,0,0,0,
0,0.0000,14,0,365,0,0,0,0,
0,0.0000,15,0,488,0,0,0,0,
0,0.0000,24,0,236,0,0,0,0,
0,0.0000,33,0,332,0,0,0,0,
0,0.0000,32,0,686,0,0,0,0,
0,0.0000,32,0,512,0,0,0,0,
0,0.0000,32,0,422,0,0,0,0,
0,0.0000,18,0,369,0,0,0,0,
0,0.0000,44,0,500,0,0,0,0,
0,0.0000,31,0,274,0,0,0,0,
0,0.0000,44,0,620,0,0,0,0,
0,0.0000,43,0,413,0,0,0,0,
0,0.0000,22,0,598,0,0,8,480,
0,0.0000,37,0,468,0,0,0,0,
0,0.0000,73,0,195,0,0,0,0,
0,0.0000,88,0,348,0,0,0,0,
0,0.0000,89,0,435,0,0,0,0,
0,0.0000,99,0,394,0,0,0,0,
0,0.0000,96,0,286,0,0,0,0,
0,0.0000,99,0,528,0,0,0,0,
0,0.0000,162,0,304,0,0,0,0,
0,0.0000,163,0,728,0,0,0,0,
0,0.0000,161,0,733,0,0,0,0,
0,0.0000,122,0,577,0,0,0,0,
0,0.0000,163,0,409,0,0,0,0,
0,0.0000,161,0,542,0,0,0,0,
0,0.0000,282,0,407,0,0,0,0,
0,0.0000,259,0,341,0,0,0,0,
0,0.0000,57,0,509,0,0,11,384,
0,0.0000,270,0,513,0,0,0,0,
0,0.0000,254,0,383,0,0,0,0,
0,0.0000,227,0,478,0,0,0,0,
0,0.0000,474,0,656,0,0,0,0,
0,0.0000,417,0,315,0,0,12,401,
0,0.0000,705,0,457,0,0,0,0,
0,0.0000,28,0,710,0,0,12,479,
0,0.0000,71,0,311,0,0,12,440,
0,0.0000,531,0,669,0,0,0,0,
0,0.0000,911,0,446,0,0,0,0,
0,0.0000,126,0,352,0,0,13,278,
0,0.0000,51,0,301,0,0,13,395,
0,0.0000,928,0,328,0,0,0,0,
0,0.0000,866,0,569,0,0,0,0,
0,0.0000,212,0,358,0,0,13,358,
0,0.0000,1802,0,663,0,0,0,0,
0,0.0000,271,0,360,0,0,14,255,
0,0.0000,1614,0,583,0,0,14,263,
0,0.0000,2038,0,679,0,0,0,0,
0,0.0000,94,0,548,0,0,14,335,
0,0.0000,298,0,426,0,0,14,297,
0,0.0000,3663,0,656,0,0,0,0,
0,0.0000,429,0,488,0,0,15,301,
0,0.0000,478,0,482,0,0,15,170,
0,0.0000,985,0,585,0,0,15,585,
0,0.0000,496,0,365,0,0,15,764,
0,0.0000,138,0,481,0,0,15,191,
0,0.0000,619,0,473,0,0,16,319,
0,0.0000,239,0,405,0,0,16,335,
0,0.0000,144,0,573,0,0,16,287,
0,0.0000,564,0,268,0,0,16,256,
0,0.0000,91,0,658,0,0,16,442,
0,0.0000,530,0,567,0,0,16,287,
0,0.0000,873,0,164,0,0,17,95,
0,0.0000,2347,0,706,0,0,17,585,
0,0.0000,303,0,408,0,0,17,489,
0,0.0000,16224,0,568,0,0,0,0,
0,0.0000,445,0,414,0,0,17,310,
0,0.0000,667,0,478,0,0,17,361,
0,0.0000,1271,0,549,0,0,18,341,
0,0.0000,32795,0,664,0,0,18,126,
0,0.0000,336,0,301,0,0,18,267,
0,0.0000,331,0,378,0,0,18,278,
0,0.0000,1426,0,554,0,0,18,482,
0,0.0000,1861,0,663,0,0,18,27,
0,0.0000,693,0,510,0,0,19,510,
0,0.0000,436,0,436,0,0,19,302,
0,0.0000,425,0,357,0,0,19,317,
0,0.0000,78,0,473,0,0,19,255,
0,0.0000,1146,0,444,0,0,19,444,
0,0.0000,388,0,311,0,0,19,287,
0,0.0000,2386,0,566,0,0,20,460,
0,0.0000,107,0,635,0,0,20,292,
0,0.0000,316,0,568,0,0,20,494,
0,0.0000,1375,0,498,0,0,20,498,
0,0.0000,149,0,567,0,0,20,319,
0,0.0000,875,0,688,0,0,20,170,
0,0.0000,247,0,556,0,0,21,203,
0,0.0000,550,0,488,0,0,21,455,
0,0.0000,841,0,388,0,0,21,240,
0,0.0000,10,0,893,0,0,0,0,
0,0.0000,51,0,353,0,0,0,0,
0,0.0000,37,0,375,0,0,0,0,
0,0.0000,36,0,372,0,0,0,0,
0,0.0000,36,0,144,0,0,0,0,
0,0.0000,39,0,500,0,0,0,0,
0,0.0000,40,0,555,0,0,0,0,
0,0.0000,53,0,694,0,0,0,0,
0,0.0000,41,0,678,0,0,0,0,
0,0.0000,40,0,845,0,0,0,0,
0,0.0000,39,0,645,0,0,0,0,
0,0.0000,16,0,365,0,0,0,0,
0,0.0000,34,0,488,0,0,0,0,
0,0.0000,59,0,236,0,0,0,0,
0,0.0000,45,0,332,0,0,0,0,
0,0.0000,59,0,686,0,0,0,0,
0,0.0000,24,0,512,0,0,0,0,
0,0.0000,42,0,422,0,0,0,0,
0,0.0000,19,0,369,0,0,0,0,
0,0.0000,48,0,500,0,0,0,0,
0,0.0000,31,0,274,0,0,0,0,
0,0.0000,44,0,620,0,0,0,0,
0,0.0000,52,0,413,0,0,0,0,
0,0.0000,37,0,598,0,0,0,0,
0,0.0000,54,0,468,0,0,0,0,
0,0.0000,114,0,195,0,0,9,320,
0,0.0000,61,0,348,0,0,0,0,
0,0.0000,72,0,435,0,0,0,0,
0,0.0000,80,0,394,0,0,0,0,
0,0.0000,63,0,286,0,0,0,0,
0,0.0000,75,0,528,0,0,0,0,
0,0.0000,134,0,304,0,0,0,0,
0,0.0000,135,0,728,0,0,0,0,
0,0.0000,125,0,733,0,0,0,0,
0,0.0000,134,0,577,0,0,0,0,
0,0.0000,121,0,409,0,0,0,0,
0,0.0000,135,0,542,0,0,0,0,
0,0.0000,251,0,407,0,0,0,0,
0,0.0000,267,0,341,0,0,0,0,
0,0.0000,269,0,509,0,0,0,0,
0,0.0000,239,0,513,0,0,0,0,
0,0.0000,76,0,383,0,0,11,793,
0,0.0000,250,0,478,0,0,0,0,
0,0.0000,479,0,656,0,0,0,0,
0,0.0000,411,0,315,0,0,12,139,
0,0.0000,453,0,457,0,0,0,0,
0,0.0000,552,0,710,0,0,0,0,
0,0.0000,139,0,311,0,0,12,440,
0,0.0000,638,0,669,0,0,0,0,
0,0.0000,203,0,446,0,0,13,265,
0,0.0000,299,0,352,0,0,13,278,
0,0.0000,436,0,301,0,0,13,201,
0,0.0000,495,0,328,0,0,13,393,
0,0.0000,20,0,569,0,0,13,414,
0,0.0000,195,0,358,0,0,13,324,
0,0.0000,1767,0,663,0,0,0,0,
0,0.0000,244,0,360,0,0,14,490,
0,0.0000,50,0,583,0,0,14,283,
0,0.0000,66,0,679,0,0,14,366,
0,0.0000,1029,0,548,0,0,14,634,
0,0.0000,179,0,426,0,0,14,269,
0,0.0000,747,0,656,0,0,15,404,
0,0.0000,188,0,488,0,0,15,301,
0,0.0000,158,0,482,0,0,15,372,
0,0.0000,1126,0,585,0,0,15,573,
0,0.0000,40,0,365,0,0,15,325,
0,0.0000,146,0,481,0,0,15,681,
0,0.0000,399,0,473,0,0,16,351,
0,0.0000,372,0,405,0,0,16,340,
0,0.0000,304,0,573,0,0,16,368,
0,0.0000,521,0,268,0,0,16,232,
0,0.0000,7424,0,658,0,0,0,0,
0,0.0000,8211,0,567,0,0,0,0,
0,0.0000,1108,0,164,0,0,17,284,
0,0.0000,35,0,706,0,0,17,350,
0,0.0000,348,0,408,0,0,17,283,
0,0.0000,185,0,568,0,0,17,447,
0,0.0000,423,0,414,0,0,17,178,
0,0.0000,338,0,478,0,0,17,345,
0,0.0000,219,0,549,0,0,18,338,
0,0.0000,1615,0,664,0,0,18,225,
0,0.0000,500,0,301,0,0,18,244,
0,0.0000,383,0,378,0,0,18,344,
0,0.0000,8977,0,554,0,0,18,356,
0,0.0000,8819,0,663,0,0,18,343,
0,0.0000,285,0,510,0,0,19,298,
0,0.0000,268,0,436,0,0,19,374,
0,0.0000,397,0,357,0,0,19,257,
0,0.0000,97,0,473,0,0,19,453,
0,0.0000,444,0,444,0,0,19,346,
0,0.0000,674,0,311,0,0,19,294,
0,0.0000,1030,0,566,0,0,20,363,
0,0.0000,218,0,635,0,0,20,292,
0,0.0000,227,0,568,0,0,20,385,
0,0.0000,775,0,498,0,0,20,498,
0,0.0000,128,0,567,0,0,20,319,
0,0.0000,198,0,688,0,0,20,384,
0,0.0000,148,0,556,0,0,21,492,
0,0.0000,566,0,488,0,0,21,200,
0,0.0000,584,0,388,0,0,21,293,
0,0.0000,24,0,893,0,0,0,0,
0,0.0000,13,0,353,0,0,0,0,
0,0.0000,37,0,375,0,0,0,0,
0,0.0000,37,0,372,0,0,0,0,
0,0.0000,35,0,144,0,0,0,0,
0,0.0000,35,0,500,0,0,0,0,
0,0.0000,35,0,555,0,0,0,0,
0,0.0000,16,0,694,0,0,0,0,
0,0.0000,34,0,678,0,0,0,0,
0,0.0000,27,0,845,0,0,0,0,
0,0.0000,11,0,645,0,0,0,0,
0,0.0000,11,0,365,0,0,0,0,
0,0.0000,12,0,488,0,0,0,0,
0,0.0000,32,0,236,0,0,0,0,
0,0.0000,18,0,332,0,0,0,0,
0,0.0000,22,0,686,0,0,7,765,
0,0.0000,18,0,512,0,0,0,0,
0,0.0000,41,0,422,0,0,0,0,
0,0.0000,32,0,369,0,0,0,0,
0,0.0000,57,0,500,0,0,0,0,
0,0.0000,50,0,274,0,0,0,0,
0,0.0000,30,0,620,0,0,0,0,
0,0.0000,44,0,413,0,0,0,0,
0,0.0000,30,0,598,0,0,0,0,
0,0.0000,39,0,468,0,0,0,0,
0,0.0000,88,0,195,0,0,0,0,
0,0.0000,80,0,348,0,0,0,0,
0,0.0000,64,0,435,0,0,0,0,
0,0.0000,89,0,394,0,0,0,0,
0,0.0000,59,0,286,0,0,0,0,
0,0.0000,84,0,528,0,0,0,0,
0,0.0000,137,0,304,0,0,0,0,
0,0.0000,141,0,728,0,0,0,0,
0,0.0000,142,0,733,0,0,0,0,
0,0.0000,216,0,577,0,0,0,0,
0,0.0000,172,0,409,0,0,0,0,
0,0.0000,143,0,542,0,0,0,0,
0,0.0000,41,0,407,0,0,11,407,
0,0.0000,47,0,341,0,0,11,319,
0,0.0000,274,0,509,0,0,0,0,
0,0.0000,265,0,513,0,0,0,0,
0,0.0000,251,0,383,0,0,0,0,
0,0.0000,240,0,478,0,0,0,0,
0,0.0000,62,0,656,0,0,12,117,
0,0.0000,246,0,315,0,0,12,687,
0,0.0000,443,0,457,0,0,12,276,
0,0.0000,76,0,710,0,0,12,710,
0,0.0000,203,0,311,0,0,12,311,
0,0.0000,203,0,669,0,0,12,776,
0,0.0000,950,0,446,0,0,13,265,
0,0.0000,224,0,352,0,0,13,268,
0,0.0000,969,0,301,0,0,0,0,
0,0.0000,123,0,328,0,0,13,225,
0,0.0000,897,0,569,0,0,0,0,
0,0.0000,1215,0,358,0,0,0,0,
0,0.0000,1802,0,663,0,0,0,0,
0,0.0000,262,0,360,0,0,14,490,
0,0.0000,1824,0,583,0,0,0,0,
0,0.0000,264,0,679,0,0,14,679,
0,0.0000,482,0,548,0,0,14,634,
0,0.0000,531,0,426,0,0,14,269,
0,0.0000,409,0,656,0,0,15,199,
0,0.0000,588,0,488,0,0,15,409,
0,0.0000,2130,0,482,0,0,15,585,
0,0.0000,3682,0,585,0,0,0,0,
0,0.0000,3622,0,365,0,0,0,0,
0,0.0000,467,0,481,0,0,15,296,
0,0.0000,147,0,473,0,0,16,395,
0,0.0000,8540,0,405,0,0,0,0,
0,0.0000,212,0,573,0,0,16,337,
0,0.0000,704,0,268,0,0,16,232,
0,0.0000,283,0,658,0,0,16,442,
0,0.0000,256,0,567,0,0,16,324,
0,0.0000,522,0,164,0,0,17,284,
0,0.0000,5130,0,706,0,0,17,907,
0,0.0000,548,0,408,0,0,17,207,
0,0.0000,41,0,568,0,0,17,447,
0,0.0000,1126,0,414,0,0,17,414,
0,0.0000,210,0,478,0,0,17,317,
0,0.0000,56,0,549,0,0,18,338,
0,0.0000,277,0,664,0,0,18,225,
0,0.0000,545,0,301,0,0,18,256,
0,0.0000,376,0,378,0,0,18,278,
0,0.0000,80,0,554,0,0,18,305,
0,0.0000,288,0,663,0,0,18,501,
0,0.0000,153,0,510,0,0,19,298,
0,0.0000,168,0,436,0,0,19,374,
0,0.0000,310,0,357,0,0,19,166,
0,0.0000,164,0,473,0,0,19,255,
0,0.0000,244,0,444,0,0,19,291,
0,0.0000,321,0,311,0,0,19,207,
0,0.0000,148,0,566,0,0,20,325,
0,0.0000,284,0,635,0,0,20,354,
0,0.0000,247,0,568,0,0,20,385,
0,0.0000,828,0,498,0,0,20,432,
0,0.0000,161,0,567,0,0,20,319,
0,0.0000,133,0,688,0,0,20,534,
0,0.0000,268,0,556,0,0,21,492,
0,0.0000,77,0,488,0,0,21,206,
0,0.0000,881,0,388,0,0,21,240,
0,0.0000,10,0,893,0,0,0,0,
0,0.0000,11,0,353,0,0,0,0,
0,0.0000,11,0,375,0,0,0,0,
0,0.0000,10,0,372,0,0,0,0,
0,0.0000,24,0,144,0,0,0,0,
0,0.0000,10,0,500,0,0,0,0,
0,0.0000,10,0,555,0,0,0,0,
0,0.0000,31,0,694,0,0,0,0,
0,0.0000,13,0,678,0,0,0,0,
0,0.0000,13,0,845,0,0,0,0,
0,0.0000,13,0,645,0,0,0,0,
0,0.0000,26,0,365,0,0,0,0,
0,0.0000,12,0,488,0,0,0,0,
0,0.0000,38,0,236,0,0,0,0,
0,0.0000,39,0,332,0,0,0,0,
0,0.0000,32,0,686,0,0,0,0,
0,0.0000,40,0,512,0,0,0,0,
0,0.0000,26,0,422,0,0,0,0,
0,0.0000,24,0,369,0,0,0,0,
0,0.0000,35,0,500,0,0,0,0,
0,0.0000,32,0,274,0,0,0,0,
0,0.0000,32,0,620,0,0,0,0,
0,0.0000,45,0,413,0,0,0,0,
0,0.0000,45,0,598,0,0,0,0,
0,0.0000,44,0,468,0,0,0,0,
0,0.0000,76,0,195,0,0,0,0,
0,0.0000,16,0,348,0,0,9,348,
0,0.0000,66,0,435,0,0,0,0,
0,0.0000,71,0,394,0,0,0,0,
0,0.0000,56,0,286,0,0,0,0,
0,0.0000,56,0,528,0,0,0,0,
0,0.0000,102,0,304,0,0,10,206,
0,0.0000,132,0,728,0,0,0,0,
0,0.0000,115,0,733,0,0,0,0,
0,0.0000,128,0,577,0,0,0,0,
0,0.0000,99,0,409,0,0,10,337,
0,0.0000,119,0,542,0,0,0,0,
0,0.0000,41,0,407,0,0,11,292,
0,0.0000,98,0,341,0,0,11,292,
0,0.0000,221,0,509,0,0,0,0,
0,0.0000,260,0,513,0,0,0,0,
0,0.0000,227,0,383,0,0,0,0,
0,0.0000,245,0,478,0,0,0,0,
0,0.0000,538,0,656,0,0,0,0,
0,0.0000,157,0,315,0,0,12,236,
0,0.0000,527,0,457,0,0,0,0,
0,0.0000,540,0,710,0,0,0,0,
0,0.0000,117,0,311,0,0,12,440,
0,0.0000,475,0,669,0,0,0,0,
0,0.0000,53,0,446,0,0,13,265,
0,0.0000,530,0,352,0,0,13,268,
0,0.0000,970,0,301,0,0,0,0,
0,0.0000,367,0,328,0,0,13,328,
0,0.0000,323,0,569,0,0,13,481,
0,0.0000,72,0,358,0,0,13,379,
0,0.0000,196,0,663,0,0,14,387,
0,0.0000,658,0,360,0,0,14,123,
0,0.0000,94,0,583,0,0,14,266,
0,0.0000,1884,0,679,0,0,0,0,
0,0.0000,34,0,548,0,0,14,335,
0,0.0000,106,0,426,0,0,14,269,
0,0.0000,1554,0,656,0,0,15,877,
0,0.0000,338,0,488,0,0,15,295,
0,0.0000,586,0,482,0,0,15,372,
0,0.0000,5565,0,585,0,0,0,0,
0,0.0000,6465,0,365,0,0,0,0,
0,0.0000,346,0,481,0,0,15,296,
0,0.0000,564,0,473,0,0,16,319,
0,0.0000,376,0,405,0,0,16,480,
0,0.0000,763,0,573,0,0,16,148,
0,0.0000,661,0,268,0,0,16,232,
0,0.0000,7732,0,658,0,0,0,0,
0,0.0000,83,0,567,0,0,16,330,
0,0.0000,1054,0,164,0,0,17,98,
0,0.0000,5819,0,706,0,0,17,558,
0,0.0000,988,0,408,0,0,17,119,
0,0.0000,510,0,568,0,0,17,612,
0,0.0000,156,0,414,0,0,17,310,
0,0.0000,745,0,478,0,0,17,345,
0,0.0000,113,0,549,0,0,18,341,
0,0.0000,228,0,664,0,0,18,563,
0,0.0000,602,0,301,0,0,18,267,
0,0.0000,266,0,378,0,0,18,344,
0,0.0000,93,0,554,0,0,18,477,
0,0.0000,607,0,663,0,0,18,501,
0,0.0000,239,0,510,0,0,19,424,
0,0.0000,225,0,436,0,0,19,328,
0,0.0000,476,0,357,0,0,19,264,
0,0.0000,573,0,473,0,0,19,366,
0,0.0000,76734,0,444,0,0,0,0,
0,0.0000,252,0,311,0,0,19,267,
0,0.0000,203,0,566,0,0,20,325,
0,0.0000,403,0,635,0,0,20,441,
0,0.0000,1198,0,568,0,0,20,385,
0,0.0000,321,0,498,0,0,20,432,
0,0.0000,452,0,567,0,0,20,437,
0,0.0000,86,0,688,0,0,20,534,
0,0.0000,239,0,556,0,0,21,383,
0,0.0000,261,0,488,0,0,21,206,
0,0.0000,293,0,388,0,0,21,240,
0,0.0000,9,0,893,0,0,0,0,
0,0.0000,10,0,353,0,0,0,0,
0,0.0000,10,0,375,0,0,0,0,
0,0.0000,9,0,372,0,0,0,0,
0,0.0000,9,0,144,0,0,0,0,
0,0.0000,9,0,500,0,0,0,0,
0,0.0000,9,0,555,0,0,0,0,
0,0.0000,16,0,694,0,0,0,0,
0,0.0000,21,0,678,0,0,0,0,
0,0.0000,15,0,845,0,0,0,0,
0,0.0000,17,0,645,0,0,0,0,
0,0.0000,28,0,365,0,0,0,0,
0,0.0000,34,0,488,0,0,0,0,
0,0.0000,20,0,236,0,0,0,0,
0,0.0000,20,0,332,0,0,0,0,
0,0.0000,18,0,686,0,0,0,0,
0,0.0000,32,0,512,0,0,0,0,
0,0.0000,18,0,422,0,0,0,0,
0,0.0000,18,0,369,0,0,0,0,
0,0.0000,45,0,500,0,0,0,0,
0,0.0000,45,0,274,0,0,0,0,
0,0.0000,30,0,620,0,0,0,0,
0,0.0000,30,0,413,0,0,0,0,
0,0.0000,32,0,598,0,0,0,0,
0,0.0000,45,0,468,0,0,0,0,
0,0.0000,70,0,195,0,0,0,0,
0,0.0000,40,0,348,0,0,9,264,
0,0.0000,67,0,435,0,0,0,0,
0,0.0000,56,0,394,0,0,0,0,
0,0.0000,77,0,286,0,0,0,0,
0,0.0000,75,0,528,0,0,0,0,
0,0.0000,120,0,304,0,0,0,0,
0,0.0000,107,0,728,0,0,0,0,
0,0.0000,122,0,733,0,0,0,0,
0,0.0000,116,0,577,0,0,0,0,
0,0.0000,125,0,409,0,0,0,0,
0,0.0000,116,0,542,0,0,0,0,
0,0.0000,342,0,407,0,0,0,0,
0,0.0000,231,0,341,0,0,0,0,
0,0.0000,352,0,509,0,0,0,0,
0,0.0000,385,0,513,0,0,0,0,
0,0.0000,375,0,383,0,0,0,0,
0,0.0000,349,0,478,0,0,0,0,
0,0.0000,668,0,656,0,0,0,0,
0,0.0000,241,0,315,0,0,12,439,
0,0.0000,647,0,457,0,0,0,0,
0,0.0000,1464,0,710,0,0,0,0,
0,0.0000,362,0,311,0,0,12,440,
0,0.0000,646,0,669,0,0,0,0,
0,0.0000,67,0,446,0,0,13,242,
0,0.0000,971,0,352,0,0,0,0,
0,0.0000,347,0,301,0,0,13,270,
0,0.0000,229,0,328,0,0,13,393,
0,0.0000,1145,0,569,0,0,0,0,
0,0.0000,958,0,358,0,0,0,0,
0,0.0000,741,0,663,0,0,14,788,
0,0.0000,359,0,360,0,0,14,360,
0,0.0000,99,0,583,0,0,14,266,
0,0.0000,1865,0,679,0,0,0,0,
0,0.0000,100,0,548,0,0,14,364,
0,0.0000,325,0,426,0,0,14,198,
0,0.0000,250,0,656,0,0,15,404,
0,0.0000,271,0,488,0,0,15,301,
0,0.0000,1474,0,482,0,0,15,859,
0,0.0000,82,0,585,0,0,15,586,
0,0.0000,36,0,365,0,0,15,325,
0,0.0000,91,0,481,0,0,15,361,
0,0.0000,340,0,473,0,0,16,351,
0,0.0000,125,0,405,0,0,16,405,
0,0.0000,45,0,573,0,0,16,287,
0,0.0000,272,0,268,0,0,16,256,
0,0.0000,729,0,658,0,0,16,442,
0,0.0000,4144,0,567,0,0,16,587,
0,0.0000,1035,0,164,0,0,17,284,
0,0.0000,130,0,706,0,0,17,706,
0,0.0000,289,0,408,0,0,17,283,
0,0.0000,43,0,568,0,0,17,447,
0,0.0000,159,0,414,0,0,17,310,
0,0.0000,282,0,478,0,0,17,361,
0,0.0000,1187,0,549,0,0,18,331,
0,0.0000,646,0,664,0,0,18,664,
0,0.0000,647,0,301,0,0,18,244,
0,0.0000,387,0,378,0,0,18,344,
0,0.0000,108,0,554,0,0,18,482,
0,0.0000,779,0,663,0,0,18,501,
0,0.0000,472,0,510,0,0,19,408,
0,0.0000,119,0,436,0,0,19,302,
0,0.0000,442,0,357,0,0,19,166,
0,0.0000,406,0,473,0,0,19,366,
0,0.0000,71329,0,444,0,0,0,0,
0,0.0000,446,0,311,0,0,19,294,
0,0.0000,662,0,566,0,0,20,363,
0,0.0000,316,0,635,0,0,20,292,
0,0.0000,393,0,568,0,0,20,506,
0,0.0000,87,0,498,0,0,20,271,
0,0.0000,263,0,567,0,0,20,219,
0,0.0000,1540,0,688,0,0,20,384,
0,0.0000,244,0,556,0,0,21,492,
0,0.0000,745,0,488,0,0,21,200,
0,0.0000,462,0,388,0,0,21,215,
0,0.0000,23,0,893,0,0,0,0,
0,0.0000,24,0,353,0,0,0,0,
0,0.0000,29,0,375,0,0,0,0,
0,0.0000,29,0,372,0,0,0,0,
0,0.0000,28,0,144,0,0,0,0,
0,0.0000,9,0,500,0,0,0,0,
0,0.0000,9,0,555,0,0,0,0,
0,0.0000,31,0,694,0,0,0,0,
0,0.0000,13,0,678,0,0,0,0,
0,0.0000,31,0,845,0,0,0,0,
0,0.0000,16,0,645,0,0,0,0,
0,0.0000,18,0,365,0,0,0,0,
0,0.0000,16,0,488,0,0,0,0,
0,0.0000,24,0,236,0,0,0,0,
0,0.0000,39,0,332,0,0,0,0,
0,0.0000,32,0,686,0,0,0,0,
0,0.0000,17,0,512,0,0,0,0,
0,0.0000,17,0,422,0,0,0,0,
0,0.0000,34,0,369,0,0,0,0,
0,0.0000,31,0,500,0,0,0,0,
0,0.0000,30,0,274,0,0,0,0,
0,0.0000,30,0,620,0,0,0,0,
0,0.0000,15,0,413,0,0,8,413,
0,0.0000,44,0,598,0,0,0,0,
0,0.0000,44,0,468,0,0,0,0,
0,0.0000,56,0,195,0,0,0,0,
0,0.0000,45,0,348,0,0,9,264,
0,0.0000,69,0,435,0,0,0,0,
0,0.0000,68,0,394,0,0,0,0,
0,0.0000,54,0,286,0,0,0,0,
0,0.0000,55,0,528,0,0,0,0,
0,0.0000,139,0,304,0,0,0,0,
0,0.0000,145,0,728,0,0,0,0,
0,0.0000,135,0,733,0,0,0,0,
0,0.0000,71,0,577,0,0,10,256,
0,0.0000,133,0,409,0,0,0,0,
